time,static_pressure,total_pressure,position_z
269.774,80212.7,80219.49422121144,1929.117
269.96,80219.4,80226.1947887186,1928.45
270.146,80226.2,80232.99536469602,1927.783
270.332,80232.9,80239.69593220319,1927.12
270.519,80239.59999999999,80246.39649971035,1926.451
270.703,80246.40000000001,80253.1970756878,1925.787
270.889,80253.0,80259.7976347247,1925.126
271.077,80259.90000000001,80266.69821917238,1924.454
271.262,80266.6,80273.39878667955,1923.788
271.446,80273.29999999999,80280.09935418669,1923.123
271.63,80280.0,80286.79992169388,1922.46
271.816,80286.8,80293.6004976713,1921.792
272.001,80293.5,80300.30106517847,1921.127
272.185,80300.3,80307.1016411559,1920.463
272.37,80307.0,80313.80220866305,1919.797
272.554,80313.7,80320.50277617022,1919.134
272.74,80320.5,80327.30335214765,1918.467
272.925,80327.20000000001,80334.00391965482,1917.805
273.111,80333.90000000001,80340.70448716199,1917.138
273.296,80340.7,80347.5050631394,1916.471
273.48,80347.40000000001,80354.20563064658,1915.807
273.665,80354.1,80360.90619815374,1915.142
273.849,80360.79999999999,80367.6067656609,1914.479
274.035,80367.6,80374.40734163833,1913.813
274.22,80374.3,80381.10790914549,1913.148
274.404,80381.0,80387.80847665266,1912.483
274.588,80387.7,80394.50904415981,1911.82
274.774,80394.4,80401.20961166699,1911.157
274.96,80401.2,80408.01018764441,1910.491
275.145,80407.9,80414.71075515158,1909.826
275.33,80414.59999999999,80421.41132265874,1909.162
275.515,80421.40000000001,80428.21189863617,1908.496
275.699,80428.09999999999,80434.91246614333,1907.832
275.883,80434.79999999999,80441.61303365049,1907.167
276.068,80441.5,80448.31360115767,1906.505
276.253,80448.2,80455.01416866484,1905.846
276.441,80455.0,80461.81474464227,1905.177
276.627,80461.7,80468.51531214942,1904.511
276.811,80468.4,80475.2158796566,1903.847
276.996,80475.09999999999,80481.91644716375,1903.188
277.184,80481.9,80488.71702314117,1902.52
277.369,80488.59999999999,80495.41759064834,1901.855
277.553,80495.3,80502.11815815551,1901.191
277.737,80502.0,80508.81872566268,1900.527
277.922,80508.7,80515.51929316985,1899.864
278.106,80515.5,80522.31986914728,1899.199
278.29,80522.2,80529.02043665443,1898.535
278.475,80528.9,80535.7210041616,1897.876
278.661,80535.6,80542.42157166878,1897.209
278.846,80542.3,80549.12213917595,1896.545
279.03,80549.0,80555.8227066831,1895.889
279.218,80555.8,80562.62328266054,1895.219
279.403,80562.5,80569.3238501677,1894.554
279.587,80569.2,80576.02441767487,1893.893
279.773,80575.9,80582.72498518202,1893.227
279.957,80582.6,80589.42555268921,1892.564
280.141,80589.3,80596.12612019636,1891.901
280.325,80596.1,80602.92669617379,1891.237
280.51,80602.8,80609.62726368096,1890.576
280.695,80609.5,80616.32783118811,1889.914
280.88,80616.2,80623.02839869529,1889.249
281.065,80622.90000000001,80629.72896620247,1888.587
281.25,80629.6,80636.42953370963,1887.922
281.434,80636.3,80643.1301012168,1887.265
281.621,80643.0,80649.83066872395,1886.603
281.809,80649.7,80656.53123623112,1885.936
281.995,80656.4,80663.23180373828,1885.271
282.179,80663.2,80670.0323797157,1884.608
282.363,80669.9,80676.73294722287,1883.946
282.547,80676.59999999999,80683.43351473004,1883.283
282.731,80683.3,80690.13408223721,1882.62
282.916,80690.0,80696.83464974439,1881.957
283.1,80696.7,80703.53521725154,1881.296
283.284,80703.4,80710.23578475871,1880.636
283.471,80710.1,80716.93635226588,1879.973
283.656,80716.8,80723.63691977305,1879.313
283.843,80723.5,80730.33748728021,1878.648
284.029,80730.2,80737.03805478738,1877.983
284.213,80736.90000000001,80743.73862229455,1877.324
284.399,80743.6,80750.43918980172,1876.659
284.583,80750.3,80757.13975730888,1875.997
284.768,80757.0,80763.84032481605,1875.335
284.953,80763.7,80770.54089232322,1874.672
285.137,80770.4,80777.24145983037,1874.015
285.324,80777.09999999999,80783.94202733754,1873.348
285.508,80783.8,80790.64259484471,1872.688
285.693,80790.5,80797.34316235188,1872.025
285.878,80797.2,80804.04372985904,1871.362
286.062,80803.9,80810.74429736621,1870.705
286.248,80810.6,80817.44486487338,1870.038
286.432,80817.3,80824.14543238055,1869.38
286.618,80824.0,80830.84599988771,1868.715
286.802,80830.7,80837.54656739488,1868.053
286.986,80837.40000000001,80844.24713490206,1867.392
287.171,80844.1,80850.94770240922,1866.73
287.355,80850.8,80857.64826991639,1866.069
287.539,80857.5,80864.34883742355,1865.408
287.723,80864.20000000001,80871.04940493073,1864.749
287.909,80870.9,80877.74997243787,1864.086
288.094,80877.59999999999,80884.45053994504,1863.423
288.278,80884.3,80891.15110745221,1862.761
288.461,80891.0,80897.85167495938,1862.101
288.646,80897.6,80904.4522339963,1861.442
288.831,80904.3,80911.15280150346,1860.783
289.018,80911.0,80917.85336901063,1860.119
289.203,80917.7,80924.5539365178,1859.456
289.387,80924.40000000001,80931.25450402497,1858.798
289.572,80931.0,80936.66531163064,1858.143
289.762,80937.8,80944.6556390393,1857.472
289.945,80944.5,80951.35620654646,1856.813
290.13,80951.2,80958.05677405362,1856.152
290.315,80957.9,80964.75734156079,1855.49
290.499,80964.59999999999,80971.45790906795,1854.829
290.682,80971.3,80978.15847657513,1854.169
290.866,80977.9,80984.75903561203,1853.508
291.05,80984.6,80991.4596031192,1852.847
291.234,80991.2,80998.0601621561,1852.193
291.422,80998.0,81004.86073813355,1851.527
291.606,81004.6,81011.46129717045,1850.872
291.793,81011.3,81018.16186467762,1850.211
291.98,81018.0,81024.86243218479,1849.546
292.165,81024.7,81031.56299969195,1848.885
292.349,81031.4,81038.26356719912,1848.225
292.533,81038.09999999999,81044.96413470627,1847.565
292.718,81044.8,81051.66470221346,1846.904
292.902,81051.5,81058.36526972061,1846.245
293.087,81058.1,81064.96582875753,1845.584
293.271,81064.8,81071.6663962647,1844.923
293.455,81071.40000000001,81078.26695530162,1844.273
293.644,81078.09999999999,81084.96752280876,1843.609
293.831,81084.90000000001,81091.7680987862,1842.943
294.015,81091.6,81098.46866629337,1842.283
294.199,81098.2,81105.06922533027,1841.625
294.383,81104.9,81111.76979283743,1840.964
294.568,81111.6,81118.47036034461,1840.306
294.753,81118.3,81125.17092785178,1839.645
294.938,81124.90000000001,81131.7714868887,1838.984
295.121,81131.6,81138.47205439585,1838.327
295.307,81138.3,81145.17262190302,1837.669
295.493,81144.9,81151.77318093993,1837.008
295.678,81151.70000000001,81158.57375691737,1836.346
295.862,81158.3,81165.17431595427,1835.686
296.046,81165.0,81171.87488346142,1835.026
296.229,81171.7,81178.5754509686,1834.367
296.413,81178.4,81185.27601847575,1833.708
296.597,81185.0,81191.87657751267,1833.049
296.78,81191.7,81198.57714501984,1832.391
296.965,81198.40000000001,81205.27771252701,1831.73
297.149,81205.0,81211.87827156391,1831.071
297.332,81211.7,81218.57883907108,1830.412
297.516,81218.4,81225.27940657824,1829.754
297.7,81225.09999999999,81231.9799740854,1829.094
297.884,81231.7,81238.58053312232,1828.435
298.068,81238.4,81245.2811006295,1827.776
298.251,81245.1,81251.98166813666,1827.117
298.435,81251.70000000001,81258.58222717358,1826.46
298.62,81258.4,81265.28279468074,1825.799
298.803,81265.0,81271.88335371765,1825.148
298.991,81271.7,81278.58392122481,1824.482
299.174,81278.4,81285.28448873198,1823.824
299.359,81285.1,81291.98505623915,1823.164
299.542,81291.7,81298.58561527605,1822.508
299.727,81298.40000000001,81305.28618278324,1821.847
299.911,81305.0,81311.88674182014,1821.191
300.095,81311.7,81318.5873093273,1820.537
300.283,81318.4,81325.28787683447,1819.873
300.467,81325.09999999999,81331.98844434162,1819.213
300.651,81331.7,81338.58900337854,1818.557
300.835,81338.4,81345.28957088571,1817.896
301.018,81345.0,81351.89012992263,1817.243
301.205,81351.70000000001,81358.5906974298,1816.581
301.389,81358.4,81365.29126493695,1815.922
301.572,81365.0,81371.89182397387,1815.264
301.756,81371.7,81378.59239148103,1814.605
301.939,81378.4,81385.2929589882,1813.948
302.123,81385.0,81391.89351802511,1813.293
302.308,81391.6,81398.49407706203,1812.637
302.494,81398.29999999999,81405.19464456917,1811.974
302.678,81405.0,81411.89521207636,1811.316
302.861,81411.7,81418.59577958353,1810.658
303.044,81418.3,81425.19633862043,1810.001
303.228,81425.0,81431.8969061276,1809.344
303.412,81431.6,81438.49746516452,1808.685
303.595,81438.3,81445.19803267169,1808.027
303.779,81444.9,81451.79859170859,1807.37
303.962,81451.5,81458.39915074549,1806.718
304.149,81458.2,81465.09971825266,1806.062
304.337,81464.9,81471.80028575983,1805.4
304.521,81471.40000000001,81478.3008363265,1804.75
304.711,81478.09999999999,81483.80360958807,1804.094
304.901,81484.90000000001,81491.80197981109,1803.424
305.084,81491.5,81498.402538848,1802.767
305.267,81498.2,81505.10310635515,1802.11
305.451,81504.8,81511.70366539207,1801.454
305.635,81511.5,81518.40423289924,1800.796
305.818,81518.1,81525.00479193615,1800.138
306.001,81524.8,81531.70535944331,1799.481
306.184,81531.4,81538.30591848021,1798.828
306.369,81538.09999999999,81545.00648598738,1798.168
306.553,81544.7,81551.6070450243,1797.511
306.736,81551.4,81558.30761253145,1796.855
306.92,81558.0,81564.90817156837,1796.198
307.104,81564.70000000001,81571.60873907556,1795.54
307.288,81571.3,81578.20929811246,1794.883
307.471,81578.0,81584.90986561961,1794.226
307.654,81584.6,81591.51042465653,1793.57
307.837,81591.2,81598.11098369343,1792.915
308.021,81597.90000000001,81604.81155120062,1792.256
308.205,81604.5,81611.41211023752,1791.601
308.389,81611.2,81618.11267774468,1790.944
308.572,81617.8,81624.7132367816,1790.287
308.756,81624.5,81631.41380428876,1789.633
308.94,81631.1,81638.01436332568,1788.975
309.124,81637.8,81644.71493083284,1788.318
309.307,81644.4,81651.31548986974,1787.661
309.49,81651.0,81657.91604890666,1787.009
309.676,81657.7,81664.61661641383,1786.349
309.859,81664.3,81671.21717545074,1785.693
310.042,81671.0,81677.9177429579,1785.038
310.226,81677.59999999999,81684.5183019948,1784.381
310.409,81684.3,81691.21886950199,1783.725
310.592,81690.9,81697.81942853889,1783.07
310.776,81697.5,81704.4199875758,1782.413
310.959,81704.2,81711.12055508296,1781.759
311.143,81710.79999999999,81717.72111411986,1781.102
311.327,81717.5,81724.42168162705,1780.445
311.51,81724.1,81731.02224066397,1779.79
311.693,81730.6,81737.52279123061,1779.142
311.881,81737.3,81744.22335873779,1778.48
312.065,81744.0,81750.92392624494,1777.824
312.25,81750.59999999999,81757.52448528184,1777.166
312.433,81757.2,81764.12504431876,1776.52
312.621,81763.9,81770.82561182593,1775.859
312.806,81770.5,81777.42617086285,1775.2
312.989,81777.20000000001,81784.12673837002,1774.545
313.173,81783.8,81790.72729740692,1773.889
313.356,81790.4,81797.32785644382,1773.242
313.544,81797.0,81802.72593314617,1772.59
313.733,81803.7,81810.62898298791,1771.924
313.917,81810.29999999999,81817.22954202481,1771.274
314.103,81816.9,81822.62732618098,1770.623
314.292,81823.6,81830.5306685689,1769.957
314.475,81830.2,81837.1312276058,1769.302
314.658,81836.8,81843.73178664272,1768.652
314.844,81843.5,81850.43235414989,1767.994
315.028,81850.09999999999,81857.03291318679,1767.338
315.212,81856.8,81863.73348069396,1766.682
315.395,81863.3,81870.23403126062,1766.031
315.58,81870.0,81876.93459876778,1765.373
315.764,81876.59999999999,81883.53515780468,1764.717
315.946,81883.3,81890.23572531187,1764.063
316.129,81889.9,81896.83628434877,1763.409
316.313,81896.5,81903.43684338569,1762.753
316.496,81903.09999999999,81910.03740242259,1762.1
316.679,81909.79999999999,81916.73796992975,1761.444
316.862,81916.3,81923.23852049641,1760.796
317.049,81923.0,81929.93908800358,1760.135
317.232,81929.6,81937.8588009904,1759.481
317.415,81936.1,81941.8356703896,1758.839
317.605,81942.9,81949.84077358455,1758.172
317.788,81949.5,81956.44133262147,1757.517
317.971,81956.1,81963.04189165839,1756.866
318.156,81962.7,81969.64245069529,1756.21
318.339,81969.4,81976.34301820246,1755.557
318.524,81975.9,81982.84356876911,1754.906
318.71,81982.6,81989.5441362763,1754.246
318.893,81989.20000000001,81996.14469531321,1753.592
319.076,81995.8,82001.53984949407,1752.946
319.263,82002.5,82009.44582185727,1752.284
319.446,82009.0,82015.94637242393,1751.636
319.632,82015.7,82022.64693993109,1750.976
319.815,82022.29999999999,82029.24749896799,1750.325
319.999,82028.9,82035.8480580049,1749.677
320.187,82035.5,82042.44861704182,1749.019
320.372,82042.2,82049.149184549,1748.361
320.555,82048.8,82055.74974358591,1747.709
320.739,82055.4,82062.35030262281,1747.054
320.922,82062.0,82068.95086165973,1746.4
321.105,82068.7,82075.65142916689,1745.746
321.288,82075.3,82082.2519882038,1745.093
321.471,82081.9,82088.8525472407,1744.439
321.653,82088.4,82096.67480860667,1743.792
321.84,82094.9,82100.64678666748,1743.151
322.033,82101.70000000001,82108.65422435146,1742.481
322.217,82108.3,82115.25478338836,1741.825
322.4,82115.0,82121.95535089553,1741.172
322.583,82121.6,82128.55590993245,1740.519
322.765,82128.2,82135.15646896935,1739.867
322.949,82134.7,82141.657019536,1739.217
323.134,82141.4,82148.35758704315,1738.561
323.318,82148.0,82154.95814608007,1737.906
323.5,82154.6,82161.55870511699,1737.253
323.683,82161.2,82168.15926415389,1736.601
323.866,82167.8,82174.7598231908,1735.95
324.05,82174.40000000001,82181.36038222772,1735.296
324.233,82181.1,82188.06094973489,1734.642
324.416,82187.7,82194.6615087718,1733.989
324.599,82194.3,82201.26206780871,1733.337
324.781,82200.9,82207.86262684561,1732.684
324.964,82207.5,82214.46318588253,1732.031
325.147,82214.0,82220.96373644918,1731.382
325.331,82220.7,82227.66430395635,1730.726
325.514,82227.3,82234.26486299327,1730.073
325.696,82233.90000000001,82240.86542203018,1729.421
325.879,82240.5,82247.46598106709,1728.768
326.062,82247.1,82254.066540104,1728.116
326.245,82253.7,82260.6670991409,1727.469
326.43,82260.29999999999,82267.26765817779,1726.813
326.614,82266.9,82273.86821721471,1726.162
326.798,82273.5,82280.46877625163,1725.508
326.981,82280.1,82287.06933528854,1724.855
327.164,82286.7,82293.66989432545,1724.202
327.347,82293.2,82300.17044489211,1723.557
327.533,82299.90000000001,82306.87101239928,1722.901
327.717,82306.5,82313.47157143618,1722.246
327.9,82313.09999999999,82320.07213047308,1721.598
328.084,82319.7,82326.67268951,1720.945
328.268,82326.3,82333.27324854692,1720.291
328.451,82332.9,82339.87380758382,1719.642
328.635,82339.5,82346.47436662074,1718.987
328.818,82346.1,82353.07492565765,1718.336
329.001,82352.70000000001,82359.67548469457,1717.683
329.184,82359.3,82366.27604373147,1717.033
329.367,82365.8,82372.77659429812,1716.385
329.552,82372.5,82379.47716180529,1715.728
329.735,82379.1,82386.07772084221,1715.077
329.917,82385.6,82391.36713617622,1714.437
330.106,82392.3,82399.27883891603,1713.774
330.289,82398.8,82404.56806019932,1713.132
330.477,82405.5,82412.47995698985,1712.472
330.66,82412.09999999999,82419.08051602675,1711.819
330.843,82418.6,82425.58106659341,1711.169
331.026,82425.2,82432.18162563031,1710.517
331.209,82431.8,82438.78218466723,1709.867
331.392,82438.4,82445.38274370413,1709.214
331.574,82445.0,82451.98330274105,1708.563
331.757,82451.59999999999,82458.58386177795,1707.916
331.941,82458.2,82465.18442081487,1707.261
332.124,82464.8,82471.78497985179,1706.61
332.307,82471.40000000001,82478.3855388887,1705.96
332.489,82478.0,82484.9860979256,1705.308
332.672,82484.5,82491.48664849225,1704.66
332.856,82491.09999999999,82498.08720752916,1704.009
333.04,82497.7,82504.68776656607,1703.357
333.223,82504.3,82511.28832560299,1702.705
333.406,82510.90000000001,82517.8888846399,1702.054
333.588,82517.4,82524.38943520655,1701.41
333.774,82524.1,82531.09000271372,1700.753
333.957,82530.6,82537.59055328039,1700.104
334.14,82537.2,82544.19111231728,1699.451
334.322,82543.8,82550.79167135419,1698.801
334.504,82550.40000000001,82557.39223039111,1698.154
334.689,82557.0,82563.99278942801,1697.501
334.872,82563.59999999999,82570.59334846491,1696.85
335.054,82570.2,82577.19390750183,1696.2
335.236,82576.70000000001,82583.69445806851,1695.552
335.42,82583.3,82590.29501710541,1694.9
335.603,82589.9,82596.89557614231,1694.25
335.786,82596.5,82603.49613517923,1693.599
335.969,82603.09999999999,82610.09669421613,1692.948
336.151,82609.6,82616.5972447828,1692.298
336.334,82616.2,82623.1978038197,1691.653
336.519,82622.79999999999,82629.7983628566,1690.999
336.702,82629.4,82636.39892189352,1690.349
336.884,82635.90000000001,82642.89947246018,1689.699
337.067,82642.5,82649.50003149708,1689.053
337.252,82649.1,82656.100590534,1688.398
337.434,82655.7,82662.7011495709,1687.751
337.618,82662.3,82669.30170860782,1687.099
337.8,82668.8,82675.80225917448,1686.449
337.982,82675.40000000001,82682.4028182114,1685.8
